direction,bns_section_id,bns_title,ipc_section_id,ipc_title,bridge_kind,mapping_note
ipc_to_bns,62,Punishment for attempting to commit offences punishable with imprisonment for life or other imprisonment.,511,"Attempting to commit offences punishable with imprisonment for life, or imprisonment, and in such attempt doing any act towards the commission of the offence",auto,"matched via content overlap: attempt, imprisonment, life"
ipc_to_bns,31,Communication made in good faith.,52,“Good faith”,auto,"matched via content overlap: faith, good"
ipc_to_bns,2,Definitions,52a,“Harbour”,manual,manual mapping: IPC definition (harbour) → BNS §2 Definitions
ipc_to_bns,4,Punishments,53,Punishments,manual,manual correction: Punishments -> BNS §4
ipc_to_bns,2,Definitions,53a,Construction of reference to transportation,manual,manual mapping: IPC definition (transportation reference) → BNS §2 Definitions
ipc_to_bns,5,Commutation of sentence,54,Commutation of sentence of death,auto,"matched via content overlap: commutation, sentence"
ipc_to_bns,5,Commutation of sentence,55,Commutation of sentence of imprisonment for life,auto,"matched via content overlap: commutation, sentence"
ipc_to_bns,178,"Counterfeiting coin, Government stamps, currency-notes or bank-notes.",55a,Definition of “appropriate Government ”,auto,matched via content overlap: government
ipc_to_bns,2,Definitions,56,[ Sentence of Europeans and Americans to penal servitude. Proviso as to sentence for term,manual,manual mapping: IPC §56 repealed — nearest BNS definitions hub
ipc_to_bns,6,Fractions of terms of punishment.,57,Fractions of terms of punishment,manual,manual correction: Fractions of terms of punishment -> BNS §6
ipc_to_bns,8,"Amount of fine, liability in default of payment of fine, etc.",59,"[Transportation instead of imprisonment.] Rep. by s.117 and the Sch., ibid. (w.e.f. 1-1-1956).",auto,matched via content overlap: imprisonment
ipc_to_bns,7,Sentence may be (in certain cases of imprisonment) wholly or partly rigorous or simple,60,Sentence may be (in certain cases of imprisonment) wholly or partly rigorous or simple,auto,"matched via content overlap: imprisonment, partly, rigorou"
ipc_to_bns,5,Commutation of sentence,61,"[ Sentence of forfeiture of property .] Rep. by the Indian Penal Code (Amendment) Act , 1921",auto,matched via content overlap: sentence
ipc_to_bns,55,Abetment of offence punishable with death or imprisonment for life.,62,"[ Forfeiture of property, in respect of offenders punishable with death, transportati on or",auto,matched via content overlap: death
ipc_to_bns,8,"Amount of fine, liability in default of payment of fine, etc.",63,Amount of fine,manual,manual mapping: amount of fine → BNS §8 (fine provisions)
ipc_to_bns,5,Commutation of sentence,64,Sentence of imprisonment for non-payment of fine,auto,matched via content overlap: sentence
ipc_to_bns,55,Abetment of offence punishable with death or imprisonment for life.,67,"Imprisonment for non-payment of fine, when offence punishable with fine on ly",auto,"matched via content overlap: fine, imprisonment"
ipc_to_bns,8,"Amount of fine, liability in default of payment of fine, etc.",68,Imprisonment to terminate on payment of fine,auto,"matched via content overlap: fine, imprisonment, payment"
ipc_to_bns,8,"Amount of fine, liability in default of payment of fine, etc.",69,Termination of imprisonment on payment of proportional part of fine,auto,"matched via content overlap: fine, imprisonment, payment"
ipc_to_bns,178,"Counterfeiting coin, Government stamps, currency-notes or bank-notes.",7,"The original words “of the Queen while serving under the Government of India, or any Government” have successively been",auto,matched via content overlap: government
ipc_to_bns,317,Stolen property.,70,"Fine leviable within six years, or during imprisonment. Death not to discharge  property",auto,matched via content overlap: property
ipc_to_bns,9,Limit of punishment of offence made up of several offences.,71,Limit of punishment of offence made up of several offences,auto,"matched via content overlap: limit, several"
ipc_to_bns,10,"Punishment of person guilty of one of several offences, judgment stating that it is doubtful of which.",72,"Punishment of person guilty of one of several offences, the judgment stating th at it is",auto,"matched via content overlap: guilty, judgment, several"
ipc_to_bns,127,Wrongful confinement.,73,Solitary confinement,auto,matched via content overlap: confinement
ipc_to_bns,127,Wrongful confinement.,74,Limit of solitary confinement,auto,matched via content overlap: confinement
ipc_to_bns,13,Enhanced punishment for certain offences after previous conviction.,75,Enhanced punishment for certain offences under Chapter XII or Chapter XVII a fter,auto,"matched via content overlap: chapter, enhanced, xvii"
ipc_to_bns,14,"Act done by a person bound, or by mistake of fact believing himself bound, by law",76,"Act done by a person bound, or by mistake of fact believing himself bound, by law",auto,"matched via content overlap: believ, bound, fact"
ipc_to_bns,15,Act of Judge when acting judicially.,77,Act of Judge when acting judicially,auto,"matched via content overlap: act, judge, judicially"
ipc_to_bns,16,Act done pursuant to judgment or order of Court.,78,Act done pursuant to the judgment or order of Court,auto,"matched via content overlap: court, judgment, pursuant"
ipc_to_bns,17,"Act done by a person justified, or by mistake of fact believing himself justified, by law",79,"Act done by a person justified, or by mistake of fact believing himself justified, by la w",auto,"matched via content overlap: believ, fact, himself"
ipc_to_bns,5,Commutation of sentence,8,"Subs. by the A.O. 1950, for “the Provincial Government of the Province within which the offender shall have been sentenced”.",auto,matched via content overlap: government
ipc_to_bns,18,Accident in doing a lawful act.,80,Accident in doing a lawful act,auto,"matched via content overlap: accident, lawful"
ipc_to_bns,19,"Act likely to cause harm, but done without criminal intent, and to prevent other harm.",81,"Act likely to cause harm, but done without criminal intent, and to prevent other harm",auto,"matched via content overlap: criminal, harm, likely"
ipc_to_bns,20,Act of a child under seven years of age.,82,Act of a child under seven years of age,auto,"matched via content overlap: child, seven, year"
ipc_to_bns,21,Act of a child above seven and under twelve years of age of immature understanding,83,Act of a child above seven and under twelve of immature understanding,auto,"matched via content overlap: above, child, immature"
ipc_to_bns,22,Act of a person of unsound mind.,84,Act of a person of unsound mind,auto,"matched via content overlap: mind, unsound"
ipc_to_bns,23,Act of a person incapable of judgment by reason of intoxication caused against his will,85,Act of a person incapable of judgment by reason of intoxication caused against his will,auto,"matched via content overlap: against, incapable, intoxication"
ipc_to_bns,24,Offence requiring a particular intent or knowledge committed by one who is intoxicated,86,Offence requiring a particular intent or knowledge committed by one who is intoxicat ed,auto,"matched via content overlap: knowledge, particular, requir"
ipc_to_bns,25,"Act not intended and not known to be likely to cause death or grievous hurt, done by consent.",87,"Act not intended and not known to be likely to cause death or grievous hurt, done by",auto,"matched via content overlap: death, grievou, hurt"
ipc_to_bns,26,"Act not intended to cause death, done by consent in good faith for person's benefit.",88,"Act not intended to cause death, done by consent in good faith for person's benefit",auto,"matched via content overlap: benefit, consent, death"
ipc_to_bns,27,"Act done in good faith for benefit of child or person of unsound mind, by, or by consent of guardian.",89,"Act done in good faith for benefit of child or insane person, by or by consent of guardian",auto,"matched via content overlap: benefit, child, consent"
ipc_to_bns,2,Definitions,9,Number,manual,manual mapping: IPC definition (number) → BNS §2 Definitions
ipc_to_bns,28,Consent known to be given under fear or misconception.,90,Consent known to be given under fear or misconception,auto,"matched via content overlap: consent, fear, misconception"
ipc_to_bns,29,Exclusion of acts which are offences independently of harm caused.,91,Exclusion of acts which are offences independently of harm cause,auto,"matched via content overlap: exclusion, harm, independently"
ipc_to_bns,30,Act done in good faith for benefit of a person without consent.,92,Act done in good faith for benefit of a person without consent,auto,"matched via content overlap: benefit, consent, faith"
